TestID, DatabaseType, EventType, TimeTaken, Success, ErrorMessage, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 1627307, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 783339, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 363441, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 2432780, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 312117, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 406105, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 463845, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 312438, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 413483, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 334892, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 1152876, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 337458, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 910047, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 544360, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 914858, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 2371511, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 831777, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 366328, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 383651, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 803228, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 2038544, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 995054, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 1135233, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 454221, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 928331, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 2465500, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 390708, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 315966, true, No Error, 
